Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
48453.0,1.08310101015461,-0.157242669498917,0.350492856186649,-0.0766810732917005,-0.596316883312102,-0.935183211539029,0.138252531318304,-0.202034216874103,-0.245017125137304,-0.102693668174298,1.87159455767025,1.59201790696779,1.07109847768295,0.279580896668392,0.220580893785341,0.307441650306542,-0.500020818338835,-0.354496657036985,0.344841864635231,0.171728806036979,-0.102832921374846,-0.466714877691518,0.0370827714485575,0.612178181105313,0.120199579682151,0.804663334702758,-0.0993131035772587,0.012871648694414,86.0
14372.0,1.1883083249019,0.367919603526714,1.3279305223067,2.71693139352959,-0.296048532886909,0.676205671876795,-0.650076204734754,0.122003506762811,1.41463331063905,0.116964855444381,-0.712863031455326,-2.48125140301769,2.0793051500763,0.919437252970493,-1.00797507987411,0.823515320652729,-0.0016015216596527,0.314440029848011,-0.731402841118846,-0.164250139528425,-0.28916635444191,-0.413046827110395,-0.0494975648735922,-0.52034496648793,0.394821413645454,-0.0304585758885611,0.016864492220737,0.0212415509176613,0.0
88394.0,2.01332802042458,-0.346846452585619,-0.29046063875648,0.13032372925675,-0.814255214951452,-0.895469926693599,-0.512817011094086,-0.0948668515912904,1.29858579051608,-0.157248218629201,-0.736890527757148,0.270763505009267,-0.205202099823881,0.0872729927628279,1.05130025501765,0.376052806463999,-0.59668628901902,-0.117706073829015,-0.0896294788863121,-0.237100032600657,-0.147814427138267,-0.321897924752922,0.392960437698615,0.0096152060824258,-0.529407448999368,-0.269531587540374,0.0065231561899879,-0.0365952278900949,1.9
119212.0,2.08932323583829,-0.880984459308475,-1.2741726959277,-0.948249801894472,-0.445408056117063,-0.123982584665354,-0.933849117687021,0.0484634300697752,-0.17050126812709,0.356332398780722,0.403707416046296,-0.226343051431514,0.366212114932473,-1.55850240026268,-0.286742624980969,2.16328465877741,0.427733525323383,-0.134362241460146,1.11699535143212,0.150222222782524,-0.10056607483769,-0.392816593059554,0.178587046491277,-1.22578785320122,-0.398107465569432,-0.442387312611156,0.0139763822854102,-0.0255159310495606,58.5
28091.0,-0.275736331977276,-0.0723629650830516,1.07266168816785,-1.65756395851235,-0.270695170368329,-1.04049903236773,0.472994588338462,-0.186708672941722,-0.914656547339293,0.638208003715148,0.90111000799996,-0.937853872547481,-1.92308539217583,-0.0206803977177587,-1.49675988572883,0.808580094122721,0.127467343752396,-0.957377578232217,0.386807586726931,0.144089319758191,0.263703217709361,0.896295400787177,-0.108702995588894,0.522230351550048,-0.369129376667354,-0.384389592173602,0.209699195659075,0.0017984119838116,24.0
66400.0,-2.10216952836142,-0.648014008132001,0.839629759364658,0.401257564743137,0.805533275305007,-1.61588576760421,-0.408841359310679,0.211764427754521,-0.562460529167136,-0.598071880521142,0.198221076765694,1.22078966667356,1.25834625909952,0.269490035060292,0.443049840070119,-1.03958807341436,0.912924524322949,-1.27711271809159,0.652803893713141,-0.109310411064829,0.123621155853751,0.34218458934763,-0.710026085543997,0.816375233644404,-0.421574821513185,1.12959556247054,0.125456913959573,-0.430657126476221,2.37
71225.0,0.834048955605014,-1.22847549880236,0.782830756834562,-0.281137908002126,-1.58309805333819,-0.383634436558157,-0.501219956822456,0.0462836693151842,2.43589936673636,-1.32445790721827,-1.07967952564412,0.654198836449879,-0.882914520656928,-0.438763561613834,-0.203683529784713,-1.10189440711591,0.44828204520677,0.0880569454839774,0.911272685693881,0.205328202317763,0.130337660181473,0.402548069282125,-0.347216597162506,0.452777447586763,0.686366289465656,-0.493378393577742,0.066485087474929,0.0615064281349649,200.0
2382.0,-0.343748799765822,0.955465611541919,1.26436031343006,0.553119590190725,0.152767567814548,-0.582538078783673,0.710017532498425,-0.0820875624922966,-0.386768363610019,-0.267163632433232,-0.0470317560433191,0.283092581113183,0.164163403971264,0.224229380469166,0.868440668209321,-0.358348046272106,-0.141815210105422,-0.567358779079458,-0.745053155912706,-0.165604549227148,0.184043404699526,0.558757851476941,0.122936253858951,0.38291194171345,-0.922912794946797,-0.637378572187611,0.113696399555206,0.2223522040843,12.99
50067.0,1.21273741476406,0.257345624477339,0.312367381843243,0.583161718525044,-0.36898808987072,-0.761797319404623,-0.0588323237468621,-0.0207416735960353,-0.131445766379046,-0.0953553003101544,1.52249398498311,0.587017041878746,-0.489522201865757,0.0345978306378705,0.462975162258576,0.705372446971294,-0.220921298612884,0.274556166458978,0.0963313024047579,-0.109638510711842,-0.243222801835998,-0.769750919436084,0.12398243453565,0.271923355703785,0.164915191922688,0.0792148751201095,-0.0310580262889802,0.0192957817571569,1.98
81594.0,-0.562476364061668,0.613846660116383,1.15858473063525,-1.51255359849983,0.293347247827059,-0.247314964558256,0.608175371072768,-0.0092301079415722,0.24427424841201,-0.0301420004849426,0.992407087126449,-0.316579982254011,-1.73175943929589,0.281829274658213,0.186821592941557,0.458610171553084,-0.749888507246724,-0.136157727188175,-0.636728793799377,-0.0708441941479198,-0.0496231697967945,-0.0948023808625882,-0.100115152998088,-0.302554049995265,-0.376259900968574,0.749832996661287,-0.250190054056085,-0.159563677788335,0.69
